Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight
CO[C@H]1CC(=CC(C)C)OC1=O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",170.21
CC(=CC(O)=CC(C)C)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),170.21
CC(C)C=C(O)[C@H]1OC(=O)[C@H]1C(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",198.26
CC(C)C=C(O)[C@@H]1OC(=O)[C@@H]1O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",172.18
CC(C)C=C(O)[C@H]1CC(=O)O1,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']","TE(cyclic, ring=1)",156.18
CCCC[C@H]1C(=O)O[C@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",212.29
CO[C@@H]1C(=O)O[C@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",186.21
CC(C)C=C(O)C=C(O)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),172.18
C=CC[C@@H](CC(O)=CC(C)C)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),198.26
CC(C)C=C(O)C=C(C(=O)O)C(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),198.26
CC(C)C=C(O)[C@H]1OC(=O)[C@@H]1C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",170.21
COC(=CC(O)=CC(C)C)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),186.21
CC(C)C=C(O)C[C@H](C)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),172.22
CC(C)C=C(O)[C@@H]1OC(=O)[C@@H]1C(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",198.26
CO[C@H]1C(=O)OC(=CC(C)C)C1=O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",184.19
CCCCCC[C@@H](CC(O)=CC(C)C)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),242.36
CCCC[C@H](C(=O)O)C(=O)C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),228.29
C=CC[C@H]1C(=O)O[C@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",196.25
CCCC[C@H]1C(=O)O[C@@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",212.29
CO[C@@H]1C(=O)O[C@@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",186.21
CC(C)C=C(O)C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),362.25
CC(C)C=C(O)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']",TE(linear),362.25
CC(C)C=C(O)[C@H]1OC(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",346.25
CC(C)C=C(O)[C@H]1OC(=O)[C@@H]1C(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",198.26
CC(C)C=C(O)[C@@H]1OC(=O)[C@H]1C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",170.21
CC[C@@H]1C(=O)O[C@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",184.23
CCCCCC[C@H]1C(=O)O[C@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",240.34
CC[C@H]1C(=O)O[C@@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",184.23
CC(C)C=C(O)[C@H]1OC(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",346.25
C=CC[C@H](C(=O)O)C(=O)C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", 'loading: False']",TE(linear),212.24
CO[C@@H]1C(=O)OC(=CC(C)C)C1=O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", 'loading: False']","TE(cyclic, ring=1)",184.19
CC(C)C=C1OC(=O)[C@@H](O)C1=O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=1)",170.16
CC(C)C=C(O)C(=O)[C@@H](C)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),186.21
CC(C)C=C(O)[C@@H]1OC(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",346.25
CC(C)C=C(O)[C@H]1OC(=O)[C@@H]1O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",172.18
CC(C)C=C1OC(=O)C(O)C1=O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']","TE(cyclic, ring=1)",170.16
CO[C@H]1C(=O)O[C@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",186.21
CC(C)C=C(O)C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),346.25
CC(C)C=C(O)C(=O)CC(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']",TE(linear),172.18
CC(C)C=C(O)C=CC(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']",TE(linear),156.18
C=CC[C@@H]1C(=O)O[C@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",196.25
CC(C)C=C(O)[C@H]1OC(=O)[C@H]1C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",170.21
CC[C@@H]1C(=O)O[C@@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",184.23
CC(C)C=C(O)[C@H]1OC(=O)[C@H]1O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",172.18
CC(C)C=C(O)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),362.25
CC(C)C=C(O)[C@@H]1OC(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",346.25
CC[C@@H](CC(O)=CC(C)C)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),186.25
CC(C)C=C(O)C[C@@H](C(=O)O)C(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),200.28
CC(C)C=C(O)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),348.27
CC(C)C=C(O)[C@@H]1OC(=O)[C@H]1O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",172.18
C=CC[C@@H](C(=O)O)C(=O)C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),212.24
CCCC[C@@H]1C(=O)O[C@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",212.29
CCCCCC[C@@H]1C(=O)O[C@H]1C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",240.34
CC(C)C=C1C[C@H](O)C(=O)O1,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",156.18
CCC(=CC(O)=CC(C)C)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),184.23
CCCC[C@@H](CC(O)=CC(C)C)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),214.3
C=CCC(=CC(O)=CC(C)C)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),196.25
CC[C@@H](C(=O)O)C(=O)C(O)=CC(C)C,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),200.23
CCCCCCC(=CC(O)=CC(C)C)C(=O)O,"[""AT{'substrate': 'isobut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),240.34
CCC(C)C=C(O)[C@@H]1OC(=O)[C@@H]1C,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",184.23
CCC(C)C=C(O)[C@@H]1OC(=O)[C@@H]1CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",198.26
CCC(C)C=C(O)[C@@H]1OC(=O)[C@H]1C(C)C,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",212.29
CCCCCC[C@H]1C(=O)O[C@@H]1C(O)=CC(C)CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",254.37
CCCCCC[C@@H](C(=O)O)C(=O)C(O)=CC(C)CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),270.37
CCCC[C@@H](C(=O)O)C(=O)C(O)=CC(C)CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),242.31
CCC(C)C=C1OC(=O)[C@H](O)C1=O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",184.19
CCC(C)C=C(O)[C@@H]1CC(=O)O1,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'loading: False']","TE(cyclic, ring=1)",170.21
CCCCC(=CC(O)=CC(C)CC)C(=O)O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),226.32
CCC(C)C=C(O)C(=O)[C@H](CC)C(=O)O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", 'loading: False']",TE(linear),214.26
C=CC[C@H]1C(=O)O[C@@H]1C(O)=CC(C)CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",210.27
CCCCCC[C@@H]1C(=O)O[C@@H]1C(O)=CC(C)CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",254.37
CCCC[C@@H]1C(=O)O[C@@H]1C(O)=CC(C)CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",226.32
CCCCCC[C@H](C(=O)O)C(=O)C(O)=CC(C)CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']",TE(linear),270.37
CCC(C)C=C(O)CCC(=O)O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),172.22
CCC(C)C=C(O)C(=O)[C@H](C(=O)O)C(C)C,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", 'loading: False']",TE(linear),228.29
CCC(C)C=C(O)C(=O)[C@H](C)C(=O)O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),200.23
CCC(C)C=C(O)[C@H]1OC(=O)[C@@H]1OC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",200.23
CCC(C)C=C(O)C(=O)[C@@H](C(=O)O)C(C)C,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", 'loading: False']",TE(linear),228.29
C=CC[C@@H]1C(=O)O[C@@H]1C(O)=CC(C)CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",210.27
CCC(C)C=C1C[C@H](OC)C(=O)O1,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",184.23
CCC(C)C=C(O)C=C(C)C(=O)O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),184.23
CCC(C)C=C(O)[C@H]1OC(=O)[C@H]1C(C)C,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",212.29
CCC(C)C=C(O)[C@@H]1OC(=O)[C@@H]1O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",186.21
CCC(C)C=C(O)[C@H]1CC(=O)O1,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']","TE(cyclic, ring=1)",170.21
CCCC[C@H]1C(=O)O[C@H]1C(O)=CC(C)CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",226.32
CCC(C)C=C(O)[C@@H]1OC(=O)[C@H]1OC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",200.23
CCC(C)C=C(O)C=C(O)C(=O)O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),186.21
C=CC[C@@H](CC(O)=CC(C)CC)C(=O)O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),212.29
CCC(C)C=C(O)C=C(C(=O)O)C(C)C,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),212.29
CCC(C)C=C(O)[C@H]1OC(=O)[C@@H]1C,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",184.23
CCC(C)C=C(O)C=C(OC)C(=O)O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),200.23
CCC(C)C=C(O)C[C@H](C)C(=O)O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),186.25
CCC(C)C=C(O)[C@@H]1OC(=O)[C@@H]1C(C)C,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",212.29
CCC(C)C=C1OC(=O)[C@H](OC)C1=O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",198.22
CCCCCC[C@@H](CC(O)=CC(C)CC)C(=O)O,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),256.39
CCCC[C@H](C(=O)O)C(=O)C(O)=CC(C)CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),242.31
C=CC[C@H]1C(=O)O[C@H]1C(O)=CC(C)CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",210.27
CCCC[C@H]1C(=O)O[C@@H]1C(O)=CC(C)CC,"[""AT{'substrate': '2metbut'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",226.32
